0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/user/ayah/profile HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 1259
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:04:20 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
127.0.0.1 - - [08/Apr/2024:11:04:36 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:04:38 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 232
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:24 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:24 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:26 +0300] "GET /engine-rest/deployment?maxResults=0 HTTP/1.1" 200 12
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:26 +0300] "GET /engine-rest/version HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:26 +0300] "POST /engine-rest/deployment/create HTTP/1.1" 200 899
127.0.0.1 - - [08/Apr/2024:11:06:33 +0300] "POST /engine-rest/task HTTP/1.1" 200 12
127.0.0.1 - - [08/Apr/2024:11:06:34 +0300] "POST /engine-rest/process-definition/key/ARENA_MAKER_CHECKER_PROCESS/tenant-id/ARENA/start HTTP/1.1" 500 232
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/app/cockpit/default/ HTTP/1.1" 200 4305
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/app/cockpit/scripts/config.js?bust=1712563600227 HTTP/1.1" 200 3241
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.css?bust=7.20.0 HTTP/1.1" 200 2195
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/cockpit/plugin/cockpitPlugins/static/app/plugin.js?bust=7.20.0 HTTP/1.1" 200 306019
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/admin/auth/user/default HTTP/1.1" 200 86
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/ HTTP/1.1" 200 31
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/user/ayah/profile HTTP/1.1" 200 102
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/process-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/task/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/process-definition/statistics?rootIncidents=true HTTP/1.1" 200 1858
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/decision-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&assigned=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/case-definition/count?latestVersion=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/deployment/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:06:40 +0300] "GET /camunda/api/engine/engine/default/task/count?unfinished=true&unassigned=true&withoutCandidateGroups=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:00 +0300] "GET /camunda/api/engine/engine/default/process-definition/count?latest=true HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:00 +0300] "GET /camunda/api/cockpit/plugin/base/default/process-definition/statistics-count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:00 +0300] "GET /camunda/api/cockpit/plugin/base/default/process-definition/statistics?firstResult=0&maxResults=50&sortBy=name&sortOrder=asc HTTP/1.1" 200 432
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/process-definition/e5bc47fc-f57e-11ee-9844-745d2211abaa HTTP/1.1" 200 416
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/process-definition/count?key=ARENA_MAKER_CHECKER_PROCESS&sortBy=version&sortOrder=desc&tenantIdIn=ARENA HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/process-definition/e5bc47fc-f57e-11ee-9844-745d2211abaa/xml HTTP/1.1" 200 30650
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "GET /camunda/api/engine/engine/default/process-definition?key=ARENA_MAKER_CHECKER_PROCESS&sortBy=version&sortOrder=desc&tenantIdIn=ARENA HTTP/1.1" 200 823
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
0:0:0:0:0:0:0:1 - - [08/Apr/2024:11:07:02 +0300] "POST /camunda/api/engine/engine/default/process-instance/count HTTP/1.1" 200 21
